mvar1,mvar2,mvar3,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar24,mvar25,mvar26,mvar27,mvar28,mvar29,mvar30,mvar32,mvar33,mvar34,mvar35,mvar36,mvar37,mvar38,mvar39,mvar42,mvar43,mvar44,mvar46,mvar47,default_ind
1860.0,0.0714,0.0,0.0,0.0,7135.0,14865.0,14865.0,51433.0,44417.0,1982.0,3731.0,247751,73492.0,0.0,0.0,0.0,0.0,0.0,18.02,600.6,6.01,526.0,1217.0,1217.0,30386.0,1551.0,730.0,121.0,4.1667,0.0,0.0,3.0,0.0,5.0,0.0,0.0,9.0,0.65979,0.0,0,0
1734.0,0.7111,6.992,0.0,0.0,75.0,3612.0,1519.0,3469.0,5207.0,1874.0,0.0,89190,327030.0,0.0,0.0,0.0,1.0,1.0,54.03,5402.86,54.03,842.0,487.0,487.0,30.0,5536.0,4745.0,83.0,12.1667,0.0,1.0,4.0,1.0,2.0,0.0,0.875,1.0,0.48447,0.0,0,0
1833.0,3.4026,0.0,0.0,0.0,1487.0,19703.0,19703.0,37658.0,60534.0,6415.0,87378.0,123875,253804.0,0.0,0.0,0.0,0.0,0.0,13.46,509.44,8.38,456.0,213.0,213.0,30386.0,1764.0,122.0,150.0,0.0833,0.0,0.0,5.0,0.0,13.0,0.0,0.0,5.0,0.3378,0.0,1,1
1821.0,0.4993,0.0,0.0,0.0,297.0,14044.0,14044.0,26053.0,17517.0,9465.0,28605.0,89190,177389.0,0.0,0.0,0.0,1.0,1.0,24.52,6639.34,38.86,1458.0,1947.0,1947.0,1490.0,9368.0,3042.0,671.0,11.0,0.0,0.0,14.0,4.0,7.0,0.0,0.03571,20.0,0.82009,0.0,0,0
1777.0,0.448,0.0,0.0,0.0,252.0,1498.0,1498.0,5203.0,3596.0,2370.0,3837.0,89190,303429.0,0.0,0.0,0.0,0.0,0.0,52.91,4309.91,45.56,426.0,517.0,517.0,30386.0,5718.0,5718.0,28.0,4.75,0.0,0.0,3.0,0.0,6.0,0.0,0.0,4.0,0.57772,0.0,1,0
1786.0,0.1658,0.752,0.302,0.0,300.0,34849.0,1424.0,6065.0,54228.0,5352.0,15387.0,198200,343089.0,0.0,0.0,0.0,0.0,0.0,51.43,2414.37,23.39,1467.0,2981.0,2981.0,91.0,6235.0,1369.0,434.0,0.25,2.0,0.0,9.0,3.0,7.0,0.0,0.0625,12.0,0.32206,0.0,0,0
1888.0,0.1175,0.0,0.0,0.0,1982.0,90821.0,11969.0,3469.0,107640.0,418.0,24420.0,123875,338857.0,0.0,0.0,0.0,0.0,0.0,3.38,312.59,0.0,1440.0,1734.0,1734.0,30386.0,4715.0,4715.0,142.0,3.6667,0.0,0.0,3.0,0.0,4.0,0.0,0.0,8.0,0.87606,0.0,1,0
1806.0,2.1407,0.0,0.0,0.0,1288.0,4955.0,4955.0,12982.0,10811.0,2171.0,14220.0,89190,567348.0,0.0,0.0,0.0,0.0,0.0,54.78,0.0,16.73,874.0,1217.0,1217.0,30386.0,2616.0,548.0,115.0,7.8333,0.0,0.0,1.0,0.0,4.0,0.0,0.0,6.0,1.0,0.0,0,0
1688.0,2.2104,4.339,0.0,0.0,0.0,1813.0,90.0,297.0,3637.0,4984.0,5876.0,42613,68241.0,1.0,2.0,2.0,1.0,1.0,97.54,9007.69,87.33,890.0,608.0,608.0,30.0,3893.0,3833.0,117.0,1.0833,0.0,0.0,4.0,0.0,5.0,0.0,0.16667,3.0,0.49805,0.0,0,0
1806.0,0.4969,0.0,0.0,0.0,496.0,36311.0,6442.0,36988.0,67831.0,12662.0,12253.0,123875,247633.0,0.0,0.0,0.0,1.0,1.0,58.72,5817.41,26.33,1260.0,4167.0,2920.0,1095.0,9125.0,639.0,663.0,1.4167,0.0,0.0,7.0,8.0,10.0,0.0,0.17391,13.0,0.71276,0.0,0,0
1746.0,0.4431,7.066,0.0,0.0,545.0,3748.0,3748.0,12635.0,11229.0,3092.0,22813.0,72343,215279.0,0.0,0.0,0.0,0.0,0.0,31.2,868.57,26.0,1230.0,2342.0,2342.0,30.0,3498.0,3255.0,283.0,4.3333,0.0,0.0,17.0,3.0,5.0,0.0,0.16,18.0,0.26586,0.0,0,0
1682.0,9.72,0.845,0.845,0.0,0.0,4259.0,1608.0,2518.0,8847.0,9708.0,3073.0,89190,455860.0,1.0,2.0,2.0,3.0,4.0,83.44,8212.0,81.85,441.0,335.0,335.0,183.0,4623.0,243.0,87.0,0.75,0.0,0.0,6.0,1.0,13.0,0.0,0.0,7.0,0.4303,1.0,1,1
1840.0,0.9084,0.0,0.0,0.0,3159.0,44318.0,44318.0,169243.0,141584.0,289.0,271589.0,247751,693700.0,0.0,0.0,0.0,0.0,0.0,0.62,29.02,0.2,1468.0,1673.0,1673.0,2342.0,5992.0,3285.0,869.0,1.0,0.0,0.0,1.0,9.0,7.0,0.0,0.03125,11.0,0.9589,0.0,0,0
1736.0,0.4445,0.0,0.0,0.0,365.0,896.0,365.0,4955.0,1561.0,4590.0,182.0,59460,130539.0,0.0,0.0,0.0,1.0,1.0,92.64,9264.0,92.64,152.0,152.0,152.0,30386.0,4563.0,152.0,5.0,0.5,0.0,0.0,3.0,0.0,3.0,0.0,0.33333,3.0,0.69653,0.0,0,0
1781.0,1.8025,0.0,0.0,0.0,297.0,10657.0,6521.0,26460.0,27004.0,13007.0,9981.0,123875,271142.0,0.0,0.0,0.0,1.0,1.0,42.06,4210.19,26.23,1501.0,3893.0,3893.0,700.0,5171.0,3315.0,444.0,18.9167,0.0,0.0,6.0,3.0,11.0,0.0,0.42308,13.0,0.58364,0.0,0,0
1722.0,0.1671,0.531,0.0,0.0,0.0,61703.0,991.0,32166.0,70099.0,9399.0,5939.0,74325,272525.0,1.0,1.0,1.0,2.0,2.0,99.83,9579.8,81.06,1585.0,2981.0,1703.0,30.0,5658.0,4654.0,469.0,9.9167,1.0,1.0,4.0,5.0,4.0,1.0,0.25,7.0,0.80773,0.0,0,0
1933.0,0.0226,0.0,0.0,0.0,1487.0,49064.0,11025.0,88496.0,144328.0,11613.0,34645.0,89190,232885.0,0.0,0.0,0.0,0.0,0.0,20.99,4884.67,18.72,5108.0,13110.0,11193.0,30386.0,13110.0,6327.0,2518.0,9.6667,0.0,0.0,9.0,13.0,1.0,0.0,0.0,14.0,0.84206,0.0,0,0
1893.0,0.0458,0.0,0.0,0.0,1015.0,30453.0,11029.0,54857.0,65639.0,12346.0,14415.0,198200,373112.0,0.0,0.0,0.0,0.0,0.0,44.81,1825.63,24.79,1299.0,3985.0,3985.0,30386.0,4410.0,456.0,427.0,11.25,0.0,0.0,4.0,5.0,6.0,0.0,0.0,13.0,0.93107,0.0,1,0
1759.0,1.0629,0.31,0.0,0.0,329.0,2793.0,1613.0,5550.0,3836.0,12646.0,12628.0,79280,213065.0,0.0,0.0,1.0,0.0,1.0,78.29,7828.83,41.5,1207.0,274.0,274.0,304.0,5445.0,4198.0,238.0,10.75,0.0,0.0,4.0,2.0,5.0,0.0,0.14286,3.0,0.85668,0.0,1,1
1787.0,0.6402,0.0,0.0,0.0,35.0,13189.0,13189.0,174912.0,100095.0,61723.0,29046.0,89190,965492.0,0.0,0.0,0.0,5.0,5.0,41.91,4704.08,34.83,2391.0,5293.0,5293.0,30386.0,10494.0,639.0,2121.0,3.9167,0.0,0.0,21.0,16.0,8.0,0.0,0.0,26.0,0.14405,0.0,0,0
1751.0,0.2226,2.563,2.563,0.0,1388.0,15591.0,1388.0,8474.0,16980.0,3567.0,7461.0,346850,400964.0,0.0,0.0,0.0,0.0,0.0,71.98,7198.0,33.2,1863.0,4076.0,426.0,213.0,5931.0,4684.0,245.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.09091,3.0,0.89312,0.0,0,0
1786.0,1.8547,0.0,0.0,0.0,248.0,22065.0,1535.0,36226.0,39097.0,23613.0,5329.0,148650,196218.0,0.0,0.0,0.0,2.0,2.0,87.28,8727.84,86.49,1104.0,2555.0,2555.0,913.0,4928.0,3163.0,254.0,5.0,0.0,0.0,5.0,2.0,5.0,0.0,0.14286,10.0,0.75327,0.0,0,0
1787.0,0.5628,0.0,0.0,0.0,1151.0,58260.0,11720.0,59852.0,122621.0,7761.0,29376.0,693700,211243.0,0.0,0.0,0.0,0.0,0.0,18.7,1715.35,17.06,1554.0,5779.0,5779.0,700.0,5779.0,3468.0,511.0,5.0833,0.0,0.0,10.0,6.0,5.0,0.0,0.07692,15.0,0.59007,0.0,0,0
1803.0,0.0293,0.0,0.0,0.0,4637.0,24775.0,24775.0,60003.0,27066.0,6444.0,124847.0,59460,220873.0,0.0,0.0,0.0,0.0,0.0,19.68,895.43,19.68,2160.0,5445.0,5445.0,1156.0,5445.0,4076.0,710.0,3.3333,0.0,0.0,4.0,7.0,2.0,0.0,0.10526,4.0,0.37669,0.0,1,0
1839.0,1.1701,0.0,0.0,0.0,571.0,23090.0,23090.0,43356.0,47912.0,8414.0,15363.0,0,163338.0,0.0,0.0,0.0,1.0,1.0,75.8,3866.0,21.39,1753.0,3346.0,3346.0,1278.0,5688.0,3255.0,461.0,2.0833,0.0,0.0,5.0,5.0,4.0,0.0,0.0,9.0,0.89678,0.0,1,0
1680.0,4.5661,11.655,1.448,0.0,0.0,11251.0,297.0,5318.0,12874.0,5042.0,1715.0,247751,125747.0,1.0,3.0,3.0,2.0,2.0,103.68,9015.22,35.51,1034.0,2768.0,2768.0,30.0,4410.0,2920.0,340.0,1.0833,1.0,0.0,3.0,3.0,12.0,0.0,0.39394,11.0,0.53198,1.0,0,0
1742.0,0.9851,5.436,5.436,0.0,57.0,13064.0,1106.0,11803.0,24139.0,4171.0,11688.0,42613,88290.0,0.0,0.0,0.0,1.0,1.0,63.77,6377.27,47.29,764.0,3285.0,3285.0,30.0,3407.0,3255.0,226.0,8.0,1.0,0.0,7.0,5.0,4.0,0.0,0.125,5.0,0.91549,1.0,1,0
1747.0,3.2786,13.532,0.0,13.532,297.0,15385.0,1599.0,13517.0,17383.0,6253.0,23208.0,198200,356760.0,0.0,0.0,0.0,1.0,1.0,65.48,4113.43,57.0,737.0,1490.0,1490.0,30.0,5627.0,5627.0,218.0,3.4167,0.0,0.0,8.0,2.0,6.0,0.0,0.2,11.0,0.51591,0.0,0,0
1793.0,0.1922,0.26,0.0,0.0,1394.0,19820.0,19820.0,132025.0,73762.0,45616.0,92999.0,247751,9218.0,0.0,0.0,0.0,2.0,3.0,75.93,7382.4,48.86,2047.0,7969.0,3376.0,335.0,7969.0,3620.0,875.0,0.8333,0.0,0.0,9.0,9.0,6.0,0.0,0.0,15.0,0.37511,0.0,0,0
1705.0,2.1626,4.894,0.0,0.0,0.0,30780.0,234.0,11327.0,49863.0,5067.0,5613.0,56487,84830.0,1.0,3.0,3.0,5.0,5.0,91.09,4492.86,41.28,1412.0,3863.0,3863.0,30.0,5384.0,1004.0,325.0,0.0833,1.0,0.0,10.0,3.0,7.0,0.0,0.05405,13.0,0.37085,0.0,0,0
1855.0,0.0458,0.26,0.0,0.0,1598.0,15873.0,15873.0,29879.0,26334.0,2197.0,41926.0,42613,116938.0,0.0,0.0,0.0,0.0,0.0,8.14,617.18,5.89,1422.0,3833.0,3833.0,335.0,4471.0,456.0,374.0,18.3333,0.0,0.0,6.0,3.0,8.0,0.0,0.0,11.0,0.62547,0.0,0,0
1707.0,0.6614,12.434,7.655,0.0,216.0,216.0,216.0,1665.0,216.0,429.0,1173.0,89190,401355.0,0.0,0.0,0.0,0.0,0.0,66.46,6646.15,283.54,1693.0,3315.0,3315.0,30.0,3620.0,2890.0,334.0,0.25,0.0,0.0,2.0,5.0,2.0,0.0,0.58333,3.0,0.7874,1.0,0,0
1765.0,17.6627,0.0,0.0,0.0,5.0,2007.0,2007.0,4806.0,12190.0,2751.0,0.0,56487,173677.0,0.0,0.0,0.0,1.0,1.0,30.22,1901.37,5.12,109.0,183.0,183.0,30386.0,3315.0,1308.0,25.0,9.0833,0.0,0.0,3.0,0.0,21.0,0.0,0.0,11.0,0.87271,0.0,0,1
1699.0,3.568,4.625,0.0,0.0,0.0,11246.0,0.0,3108.0,11617.0,1413.0,1160.0,89190,88200.0,0.0,0.0,0.0,2.0,2.0,100.0,10000.0,79.22,931.0,1369.0,152.0,91.0,6996.0,4806.0,153.0,8.4167,0.0,0.0,7.0,4.0,4.0,0.0,0.57692,4.0,0.87956,0.0,0,1
1662.0,1.7083,0.8,0.0,0.0,55.0,11148.0,891.0,3914.0,26906.0,5756.0,4998.0,99100,109010.0,0.0,0.0,0.0,3.0,3.0,78.94,7775.71,73.16,1075.0,1886.0,1886.0,91.0,5049.0,1217.0,212.0,22.0833,1.0,0.0,15.0,1.0,17.0,1.0,0.41935,13.0,0.54163,0.0,1,0
1865.0,0.1238,0.0,0.0,0.0,2180.0,19930.0,6325.0,82056.0,42782.0,3997.0,1189.0,69370,718475.0,0.0,0.0,0.0,0.0,0.0,28.81,2858.21,15.57,3028.0,6205.0,6205.0,700.0,10707.0,1916.0,1294.0,30.6667,0.0,0.0,4.0,10.0,4.0,0.0,0.0,12.0,0.94358,0.0,1,0
1888.0,0.1026,0.0,0.0,0.0,2478.0,26661.0,10014.0,119860.0,80727.0,15347.0,7493.0,91172,97468.0,0.0,0.0,0.0,0.0,0.0,28.4,3436.92,22.98,2203.0,5019.0,5019.0,30386.0,7178.0,6905.0,1376.0,24.0833,0.0,0.0,9.0,13.0,4.0,0.0,0.0,18.0,0.65996,0.0,1,0
1698.0,1.5778,11.567,0.0,11.567,54.0,389.0,54.0,273.0,576.0,219.0,213.0,34685,142339.0,0.0,0.0,0.0,1.0,1.0,80.36,8036.36,80.36,152.0,152.0,152.0,30.0,2555.0,152.0,5.0,0.4167,0.0,0.0,4.0,0.0,6.0,0.0,0.71429,3.0,0.56229,0.0,0,0
1850.0,0.4028,0.0,0.0,0.0,3302.0,21741.0,14393.0,201391.0,62383.0,28882.0,28964.0,173425,427313.0,0.0,0.0,0.0,1.0,1.0,62.01,4190.4,46.71,3363.0,5749.0,5749.0,61.0,8882.0,4532.0,1989.0,10.4167,0.0,0.0,4.0,17.0,1.0,0.0,0.0,5.0,0.91434,0.0,1,0
1778.0,3.0051,0.0,0.0,0.0,340.0,1982.0,1982.0,2676.0,3973.0,2336.0,6184.0,69370,421175.0,0.0,0.0,0.0,1.0,1.0,87.3,0.0,87.3,2327.0,4623.0,4623.0,30386.0,4623.0,213.0,153.0,4.5833,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.90359,0.0,0,1
1699.0,1.9646,8.203,4.325,3.879,100.0,372.0,100.0,793.0,1035.0,693.0,928.0,72343,106360.0,0.0,0.0,0.0,1.0,2.0,87.38,9081.82,87.38,669.0,669.0,669.0,61.0,3863.0,3346.0,22.0,10.0833,0.0,0.0,6.0,0.0,2.0,0.0,0.85,3.0,0.72913,1.0,0,0
1836.0,0.6468,0.0,0.0,0.0,880.0,1560.0,1552.0,1685.0,4453.0,739.0,1999.0,29730,120158.0,0.0,0.0,0.0,0.0,0.0,23.31,2331.25,26.0,314.0,487.0,487.0,30386.0,4593.0,426.0,31.0,11.5833,0.0,0.0,5.0,1.0,3.0,0.0,0.0,5.0,0.35864,0.0,1,0
1742.0,1.7321,0.0,0.0,0.0,16.0,15348.0,1132.0,62383.0,49938.0,40253.0,15941.0,198200,258859.0,0.0,0.0,0.0,8.0,8.0,89.38,6303.26,64.53,935.0,3103.0,3103.0,30386.0,7330.0,913.0,369.0,3.0,0.0,0.0,20.0,2.0,17.0,0.0,0.04762,23.0,0.67908,0.0,0,0
1775.0,1.824,0.0,0.0,0.0,895.0,9425.0,4092.0,39244.0,21120.0,20315.0,18530.0,42613,312165.0,0.0,0.0,0.0,1.0,1.0,65.49,6641.27,65.49,977.0,2555.0,2555.0,30386.0,3346.0,1278.0,257.0,9.25,0.0,0.0,8.0,3.0,5.0,0.0,0.0,24.0,0.54965,0.0,0,0
1845.0,0.3544,0.0,0.0,0.0,1487.0,15856.0,15856.0,83789.0,88810.0,3898.0,22825.0,123875,1090100.0,0.0,0.0,0.0,0.0,0.0,11.4,516.03,5.57,966.0,3833.0,3833.0,30386.0,3863.0,3863.0,413.0,3.25,0.0,0.0,4.0,2.0,8.0,0.0,0.0,15.0,0.72769,0.0,1,0
1788.0,1.3451,0.0,0.0,0.0,0.0,5504.0,5504.0,58122.0,20060.0,19656.0,10361.0,123875,360724.0,1.0,2.0,2.0,3.0,3.0,62.29,0.0,58.3,2312.0,6235.0,5840.0,608.0,6235.0,5080.0,836.0,8.5,0.0,0.0,7.0,8.0,2.0,0.0,0.0,14.0,0.3719,0.0,0,1
1841.0,0.2332,0.0,0.0,0.0,2110.0,10460.0,10460.0,49659.0,41160.0,18223.0,64763.0,123875,629530.0,0.0,0.0,0.0,1.0,1.0,48.76,9078.82,32.19,1764.0,4198.0,4198.0,30386.0,7239.0,3528.0,638.0,1.6667,0.0,0.0,5.0,3.0,4.0,0.0,0.0,13.0,0.68331,0.0,0,0
1775.0,2.5622,1.935,0.0,0.0,248.0,4460.0,4460.0,3815.0,14181.0,3500.0,7008.0,123875,401355.0,0.0,0.0,0.0,0.0,1.0,29.81,1795.79,7.58,2045.0,8517.0,8517.0,243.0,8790.0,3011.0,605.0,9.0833,0.0,0.0,3.0,3.0,11.0,0.0,0.4,8.0,0.74128,0.0,0,0
1833.0,0.3172,0.0,0.0,0.0,1982.0,4837.0,1982.0,26464.0,17484.0,7059.0,0.0,89190,116949.0,0.0,0.0,0.0,0.0,0.0,59.36,0.0,50.88,1445.0,4289.0,4289.0,30386.0,4836.0,4137.0,190.0,1.5,0.0,0.0,9.0,3.0,8.0,0.0,0.0,11.0,0.41679,0.0,1,0
1705.0,0.6178,5.227,0.0,0.0,883.0,10596.0,883.0,10306.0,17336.0,2090.0,5307.0,123875,392982.0,0.0,0.0,0.0,0.0,0.0,70.3,7030.0,70.3,1425.0,152.0,152.0,30.0,6448.0,3711.0,328.0,14.5833,1.0,0.0,9.0,6.0,8.0,1.0,0.5,5.0,0.42194,0.0,0,1
1826.0,0.4576,0.0,0.0,0.0,568.0,5766.0,4488.0,40080.0,17509.0,3389.0,12511.0,89190,67733.0,0.0,0.0,0.0,0.0,0.0,34.55,2504.85,10.53,659.0,882.0,882.0,30386.0,5171.0,578.0,260.0,0.3333,0.0,0.0,5.0,4.0,10.0,0.0,0.0,11.0,0.82372,0.0,1,0
1630.0,6.6568,17.037,2.885,0.0,125.0,7428.0,125.0,1245.0,9081.0,624.0,213.0,123875,44100.0,0.0,0.0,0.0,1.0,1.0,84.0,4960.0,576.13,1144.0,1703.0,1703.0,0.0,3863.0,3833.0,188.0,9.3333,2.0,0.0,5.0,1.0,5.0,0.0,0.5,2.0,0.65711,0.0,0,0
1736.0,1.735,0.536,0.333,0.0,290.0,12036.0,4296.0,16841.0,444495.0,5164.0,3339.0,198200,386490.0,0.0,0.0,0.0,2.0,3.0,54.85,950.0,84.19,2609.0,6844.0,913.0,243.0,11345.0,943.0,772.0,5.8333,0.0,0.0,6.0,5.0,5.0,0.0,0.13636,7.0,0.68403,0.0,0,0
1632.0,3.3377,19.68,0.0,9.093,3.0,716.0,496.0,2279.0,1270.0,1427.0,3312.0,72343,212048.0,0.0,0.0,0.0,3.0,3.0,96.0,6286.67,89.2,1122.0,2494.0,2220.0,0.0,2981.0,730.0,332.0,8.0833,1.0,1.0,12.0,3.0,7.0,0.0,0.78571,4.0,0.30988,0.0,1,0
1841.0,0.2984,0.45,0.0,0.0,1090.0,21019.0,21019.0,184419.0,145312.0,18812.0,39578.0,346850,297300.0,0.0,0.0,1.0,0.0,2.0,23.4,1699.54,14.27,2154.0,11923.0,11923.0,91.0,11923.0,1795.0,1558.0,3.75,1.0,0.0,9.0,15.0,6.0,0.0,0.0,22.0,0.45379,0.0,0,0
1871.0,0.0226,0.146,0.0,0.0,2086.0,41696.0,41696.0,80855.0,191929.0,5322.0,79669.0,0,346850.0,0.0,0.0,0.0,0.0,0.0,11.23,209.3,9.5,3290.0,7452.0,7452.0,487.0,7452.0,2798.0,649.0,7.75,0.0,0.0,11.0,5.0,3.0,0.0,0.0,12.0,0.21324,0.0,1,0
1819.0,0.0263,0.0,0.0,0.0,101.0,24166.0,12812.0,13428.0,36540.0,13140.0,22501.0,74325,594600.0,0.0,0.0,0.0,5.0,5.0,48.64,100.0,84.43,2748.0,3224.0,3224.0,2099.0,7178.0,3985.0,813.0,1.9167,0.0,0.0,9.0,7.0,3.0,0.0,0.11765,11.0,0.95039,0.0,0,0
1921.0,0.0351,0.0,0.0,0.0,5451.0,18490.0,18490.0,131308.0,52747.0,932.0,11266.0,39640,817575.0,0.0,0.0,0.0,0.0,0.0,3.19,336.8,2.69,1943.0,6296.0,6296.0,30386.0,9155.0,4593.0,958.0,5.25,0.0,0.0,3.0,9.0,3.0,0.0,0.0,7.0,0.9954,0.0,0,0
1735.0,0.4296,0.0,0.0,0.0,41.0,2534.0,239.0,7433.0,2813.0,6360.0,1447.0,64415,796338.0,0.0,0.0,0.0,2.0,2.0,95.79,9579.1,95.79,1604.0,304.0,304.0,1156.0,5840.0,487.0,211.0,0.75,0.0,0.0,3.0,2.0,3.0,0.0,0.5,3.0,0.67215,0.0,0,0
1783.0,0.7986,0.368,0.0,0.0,0.0,5831.0,5831.0,52692.0,43584.0,7191.0,19714.0,42613,247750.0,1.0,1.0,1.0,1.0,1.0,22.44,1906.51,14.65,1221.0,3346.0,3346.0,152.0,4867.0,1582.0,562.0,4.5833,1.0,0.0,8.0,5.0,8.0,0.0,0.0,21.0,0.44124,0.0,0,0
1756.0,0.678,0.0,0.0,0.0,2973.0,11892.0,11892.0,122884.0,65795.0,502.0,16408.0,71352,262668.0,0.0,0.0,0.0,0.0,0.0,5.46,0.0,0.73,3214.0,11011.0,9703.0,30.0,12410.0,4289.0,1585.0,33.25,0.0,0.0,3.0,12.0,1.0,0.0,0.16,7.0,0.53846,0.0,0,0
1844.0,0.5326,0.0,0.0,0.0,391.0,10267.0,4252.0,24218.0,24742.0,4869.0,9338.0,56685,332469.0,0.0,0.0,0.0,1.0,1.0,40.05,504.82,25.83,2103.0,4045.0,4045.0,30386.0,6023.0,2464.0,553.0,11.6667,0.0,0.0,7.0,6.0,5.0,0.0,0.0,10.0,0.62647,0.0,1,0
1745.0,0.8665,0.826,0.307,0.0,297.0,25191.0,1232.0,19911.0,27703.0,13542.0,8417.0,49550,460815.0,0.0,0.0,0.0,3.0,3.0,85.94,0.0,84.35,2213.0,5262.0,5262.0,61.0,5262.0,1734.0,582.0,8.75,1.0,0.0,3.0,7.0,1.0,0.0,0.07692,4.0,0.95773,0.0,1,0
1603.0,2.1306,2.009,0.0,0.0,0.0,497.0,0.0,7580.0,680.0,5019.0,860.0,19820,113332.0,1.0,1.0,1.0,3.0,3.0,100.52,9960.0,96.92,507.0,2890.0,1186.0,0.0,2890.0,1916.0,50.0,19.8333,1.0,1.0,5.0,0.0,3.0,1.0,0.25,5.0,0.92108,0.0,0,0
1765.0,0.0214,6.777,1.478,0.0,280.0,8237.0,619.0,17682.0,18657.0,2645.0,6403.0,118920,222975.0,0.0,0.0,0.0,0.0,0.0,53.73,3750.0,23.61,2333.0,5384.0,4106.0,61.0,6114.0,2646.0,537.0,21.1667,1.0,0.0,9.0,4.0,4.0,0.0,0.08696,11.0,0.82448,0.0,1,0
1880.0,0.0571,0.0,0.0,0.0,2503.0,22170.0,15031.0,136514.0,86035.0,21461.0,23377.0,59460,179304.0,0.0,0.0,0.0,0.0,0.0,46.87,0.0,22.81,1910.0,3680.0,3680.0,30386.0,7483.0,3680.0,879.0,11.0833,0.0,0.0,6.0,11.0,1.0,0.0,0.0,13.0,0.62184,0.0,1,0
1891.0,0.6174,0.0,0.0,0.0,5719.0,7706.0,7706.0,31320.0,33158.0,4293.0,18378.0,59460,173769.0,0.0,0.0,0.0,0.0,0.0,35.2,3520.0,17.47,2038.0,4988.0,4988.0,30386.0,5293.0,2342.0,402.0,3.0833,0.0,0.0,13.0,5.0,3.0,0.0,0.04348,15.0,0.22396,0.0,1,0
1789.0,1.2834,0.285,0.0,0.0,191.0,7433.0,7433.0,10802.0,20343.0,1568.0,3762.0,123875,69010.0,0.0,0.0,0.0,1.0,1.0,80.7,46.43,14.51,681.0,1855.0,1855.0,274.0,4715.0,1004.0,112.0,6.5,0.0,0.0,6.0,0.0,7.0,0.0,0.07692,10.0,0.35162,0.0,0,0
1899.0,0.2873,0.0,0.0,0.0,4955.0,9564.0,9564.0,54727.0,19637.0,841.0,6055.0,198200,623746.0,0.0,0.0,0.0,0.0,1.0,8.09,8197.83,5.48,1234.0,395.0,395.0,30386.0,6540.0,3407.0,284.0,0.5,0.0,0.0,4.0,4.0,5.0,0.0,0.0,6.0,0.76103,0.0,0,0
1754.0,0.2891,0.0,0.0,0.0,7.0,7319.0,7319.0,6214.0,8889.0,5998.0,8076.0,89190,158047.0,0.0,0.0,0.0,3.0,3.0,39.43,2764.17,72.75,973.0,1734.0,1734.0,30386.0,2099.0,1643.0,192.0,0.8333,0.0,0.0,13.0,0.0,7.0,0.0,0.14286,12.0,0.33812,0.0,0,0
1771.0,1.5832,0.0,0.0,0.0,0.0,15002.0,3388.0,64184.0,22296.0,52875.0,46410.0,42613,137967.0,4.0,4.0,4.0,7.0,8.0,94.1,10008.53,94.1,1037.0,2251.0,2251.0,30386.0,2403.0,1947.0,443.0,18.3333,0.0,0.0,11.0,2.0,4.0,0.0,0.0,16.0,0.34529,0.0,0,1
1784.0,1.2461,0.201,0.0,0.0,820.0,47960.0,1132.0,18730.0,61075.0,7764.0,5946.0,42613,175173.0,0.0,0.0,0.0,2.0,2.0,79.91,5424.68,62.68,2943.0,6935.0,6935.0,578.0,9977.0,2038.0,387.0,18.25,0.0,0.0,7.0,2.0,5.0,0.0,0.09524,5.0,0.82479,0.0,1,1
1855.0,0.6717,0.354,0.354,0.0,2478.0,8722.0,6838.0,42059.0,45265.0,73.0,18246.0,198200,545050.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.31,3845.0,9764.0,9764.0,213.0,9764.0,5049.0,632.0,2.4167,1.0,0.0,3.0,4.0,6.0,0.0,0.0,9.0,0.62818,0.0,0,0
1720.0,4.5896,4.892,1.974,2.918,0.0,1046.0,496.0,3072.0,646.0,6648.0,851.0,123875,240518.0,0.0,0.0,0.0,5.0,5.0,95.14,6641.58,96.68,80.0,91.0,91.0,183.0,3772.0,1004.0,21.0,1.4167,0.0,0.0,14.0,0.0,14.0,0.0,0.28571,12.0,0.27682,1.0,1,1
1709.0,2.9669,1.418,0.0,1.418,0.0,2973.0,2973.0,19624.0,14520.0,17932.0,5388.0,198200,64724.0,1.0,4.0,4.0,5.0,5.0,74.86,5272.86,46.48,332.0,639.0,639.0,456.0,5293.0,3772.0,120.0,0.0833,0.0,0.0,10.0,0.0,20.0,0.0,0.13636,15.0,0.54954,0.0,0,1
1947.0,0.0164,0.0,0.0,0.0,7928.0,39801.0,39801.0,78611.0,92857.0,2427.0,5646.0,247751,951360.0,0.0,0.0,0.0,0.0,0.0,3.44,0.0,0.2,4758.0,8091.0,8091.0,30386.0,12136.0,4715.0,1095.0,10.1667,0.0,0.0,2.0,4.0,2.0,0.0,0.0,8.0,0.98498,0.0,1,0
1799.0,0.2007,0.278,0.278,0.0,69.0,5946.0,5946.0,64786.0,16150.0,2589.0,6250.0,89190,1387400.0,0.0,0.0,0.0,1.0,1.0,68.95,1402.22,18.29,2096.0,5810.0,5810.0,365.0,11437.0,669.0,758.0,16.75,0.0,0.0,3.0,5.0,4.0,0.0,0.07143,5.0,0.55809,0.0,0,0
